latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
52.98261,114.89015,327.88,1.08,1.04,2025-04-15,1314,Terra,MODIS,97,6.1NRT,266.76,0,N
52.98939,114.88158,362.79,1.08,1.04,2025-04-15,1314,Terra,MODIS,100,6.1NRT,270.61,0,N
52.65929,112.24213,301.11,1,1,2025-04-15,1314,Terra,MODIS,38,6.1NRT,275.43,8.74,N
52.86172,113.68104,316.69,1.02,1.01,2025-04-15,1314,Terra,MODIS,94,6.1NRT,274.03,19.77,N
52.85984,113.66626,323.01,1.02,1.01,2025-04-15,1314,Terra,MODIS,100,6.1NRT,273.6,26.31,N
52.79539,113.17059,303.86,1.01,1,2025-04-15,1314,Terra,MODIS,16,6.1NRT,268.7,9.61,N
52.65486,112.01841,305.23,1,1,2025-04-15,1314,Terra,MODIS,63,6.1NRT,273.16,11.2,N
52.65282,112.00416,305.73,1,1,2025-04-15,1314,Terra,MODIS,65,6.1NRT,273.31,11.13,N
52.92559,113.96783,331.28,1.03,1.02,2025-04-15,1314,Terra,MODIS,100,6.1NRT,270.42,36.41,N
52.92373,113.95301,311.58,1.03,1.02,2025-04-15,1314,Terra,MODIS,59,6.1NRT,269.69,15.36,N
52.92188,113.93819,320.15,1.03,1.02,2025-04-15,1314,Terra,MODIS,100,6.1NRT,271.71,22.97,N
52.92001,113.92338,335.3,1.03,1.02,2025-04-15,1314,Terra,MODIS,100,6.1NRT,273.13,42.24,N
52.91815,113.90855,334.15,1.03,1.01,2025-04-15,1314,Terra,MODIS,100,6.1NRT,272.42,40.77,N
52.92698,113.90548,345.12,1.03,1.01,2025-04-15,1314,Terra,MODIS,100,6.1NRT,272.82,60.25,N
52.68842,112.12556,306.37,1,1,2025-04-15,1314,Terra,MODIS,25,6.1NRT,273.24,10.41,N
52.69504,112.10792,309.83,1,1,2025-04-15,1314,Terra,MODIS,50,6.1NRT,272.05,13.12,N
52.84767,113.15121,343.51,1.01,1,2025-04-15,1314,Terra,MODIS,100,6.1NRT,270.64,53.67,N
53.42828,117.99266,301.16,1.38,1.16,2025-04-15,1314,Terra,MODIS,5,6.1NRT,267.78,13.46,N
53.43849,117.98983,309.57,1.38,1.16,2025-04-15,1314,Terra,MODIS,59,6.1NRT,267.99,22.22,N
52.7575,111.95715,304.62,1,1,2025-04-15,1314,Terra,MODIS,15,6.1NRT,272.65,9.57,N
53.04984,114.07475,301.74,1.04,1.02,2025-04-15,1314,Terra,MODIS,44,6.1NRT,270.76,10.27,N
52.84605,112.38998,302.59,1,1,2025-04-15,1314,Terra,MODIS,44,6.1NRT,272.4,9.14,N
52.82555,112.16528,304.06,1,1,2025-04-15,1314,Terra,MODIS,28,6.1NRT,273.77,9.44,N
52.7889,111.90813,316.86,1,1,2025-04-15,1314,Terra,MODIS,94,6.1NRT,272.63,19.98,N
52.8342,112.1619,315.67,1,1,2025-04-15,1314,Terra,MODIS,83,6.1NRT,275.07,17.57,N
53.07488,113.90343,304.18,1.03,1.02,2025-04-15,1314,Terra,MODIS,59,6.1NRT,271.69,11.39,N
53.08559,113.91531,304.22,1.03,1.02,2025-04-15,1314,Terra,MODIS,59,6.1NRT,269.72,11.04,N
53.08371,113.90029,312.01,1.03,1.02,2025-04-15,1314,Terra,MODIS,84,6.1NRT,270.94,16.58,N
53.11679,114.0923,304.26,1.04,1.02,2025-04-15,1314,Terra,MODIS,59,6.1NRT,270.17,12.3,N
52.87445,111.99506,320.51,1,1,2025-04-15,1314,Terra,MODIS,100,6.1NRT,273.34,22.96,N
52.87241,111.98074,323.04,1,1,2025-04-15,1314,Terra,MODIS,100,6.1NRT,270.6,25.24,N
53.01048,112.91166,325.67,1.01,1,2025-04-15,1314,Terra,MODIS,95,6.1NRT,269.8,0,N
53.1839,111.99983,309.64,1,1,2025-04-15,1314,Terra,MODIS,66,6.1NRT,272.45,13.39,N
50.12405,118.24101,334.1,1.28,1.12,2025-04-15,1314,Terra,MODIS,69,6.1NRT,271.25,52.89,N
51.02422,117.10531,333.64,1.19,1.09,2025-04-15,1314,Terra,MODIS,100,6.1NRT,275.68,50.34,N
51.02877,117.11462,316.32,1.19,1.09,2025-04-15,1314,Terra,MODIS,93,6.1NRT,274.32,24.7,N
51.02702,117.09763,325.03,1.19,1.09,2025-04-15,1314,Terra,MODIS,100,6.1NRT,275.11,35.76,N
60.79465,97.23964,310.99,1.69,1.28,2025-04-15,1318,Terra,MODIS,73,6.1NRT,266.13,36.16,N
60.79605,97.2445,310.38,1.69,1.28,2025-04-15,1318,Terra,MODIS,71,6.1NRT,265.91,35.19,N
60.43216,96.24522,322.19,1.89,1.34,2025-04-15,1318,Terra,MODIS,100,6.1NRT,266.58,66.95,N
57.22496,65.30317,303.16,4.38,1.93,2025-04-15,1457,Terra,MODIS,54,6.1NRT,274.47,84.18,N
57.22718,65.29338,313.91,4.38,1.93,2025-04-15,1457,Terra,MODIS,88,6.1NRT,274.87,146.72,N
53.45876,59.02873,327.91,1.12,1.06,2025-04-15,1633,Terra,MODIS,100,6.1NRT,278.12,37.04,N
53.19526,59.35379,307.51,1.11,1.05,2025-04-15,1633,Terra,MODIS,72,6.1NRT,274.65,14.57,N
53.19256,59.33793,316.93,1.11,1.05,2025-04-15,1633,Terra,MODIS,94,6.1NRT,274.12,23.29,N
53.18986,59.32207,302.42,1.11,1.05,2025-04-15,1633,Terra,MODIS,49,6.1NRT,271.83,11.1,N
55.62187,51.67726,323.75,1.85,1.33,2025-04-15,1635,Terra,MODIS,100,6.1NRT,278.12,60.46,N
55.62651,51.67904,304.38,1.85,1.33,2025-04-15,1635,Terra,MODIS,34,6.1NRT,277.51,21.04,N
55.50463,53.04927,302.52,1.64,1.26,2025-04-15,1635,Terra,MODIS,50,6.1NRT,276.52,19.2,N
57.22838,65.2999,316.57,1.18,1.08,2025-04-15,1635,Terra,MODIS,93,6.1NRT,275.44,24.5,N
51.13622,37.92738,300.17,1.01,1.01,2025-04-15,1809,Terra,MODIS,20,6.1NRT,278.39,7.73,N
46.97629,39.57473,305.09,1.01,1.01,2025-04-15,1809,Terra,MODIS,63,6.1NRT,274.18,10.94,N
51.62373,40.98344,308.95,1.05,1.03,2025-04-15,1809,Terra,MODIS,76,6.1NRT,276.86,14.77,N
46.97821,39.58761,304.14,1.01,1.01,2025-04-15,1809,Terra,MODIS,59,6.1NRT,274.18,10.33,N
51.35753,40.9185,300.49,1.05,1.02,2025-04-15,1809,Terra,MODIS,29,6.1NRT,277.14,9.02,N
53.68779,35.25319,308.52,1.06,1.03,2025-04-15,1811,Terra,MODIS,75,6.1NRT,275,14.1,N
53.28197,36.42421,308.62,1.02,1.01,2025-04-15,1811,Terra,MODIS,75,6.1NRT,276.86,13.44,N
53.95839,38.17604,300.75,1,1,2025-04-15,1811,Terra,MODIS,33,6.1NRT,277.84,8.27,N
52.53631,39.63388,339.33,1.02,1.01,2025-04-15,1811,Terra,MODIS,100,6.1NRT,279.41,46.22,N
52.53442,39.61935,319.73,1.02,1.01,2025-04-15,1811,Terra,MODIS,99,6.1NRT,276.97,20.8,N
52.07001,32.02435,300.24,1.45,1.19,2025-04-15,1811,Terra,MODIS,19,6.1NRT,277.19,12.31,N
54.78319,22.4731,303.67,1.97,1.37,2025-04-15,1949,Terra,MODIS,56,6.1NRT,281.12,23.79,N
54.62175,21.20186,306.34,1.72,1.29,2025-04-15,1949,Terra,MODIS,68,6.1NRT,280.71,22.86,N
60.14798,109.0993,324.7,1.09,1.04,2025-04-15,2004,Aqua,MODIS,94,6.1NRT,268.14,0,N
52.95996,115.83176,305.3,1.53,1.22,2025-04-15,2006,Aqua,MODIS,27,6.1NRT,269.37,21.24,N
55.2466,105.5249,305.43,1.16,1.07,2025-04-15,2006,Aqua,MODIS,64,6.1NRT,269.9,15.53,N
60.43149,96.52456,337.63,1.44,1.19,2025-04-15,2144,Aqua,MODIS,100,6.1NRT,265.66,0,N
54.26929,86.18162,303.63,1.02,1.01,2025-04-15,2144,Aqua,MODIS,56,6.1NRT,274.41,10.73,N
60.42587,96.52718,343.64,1.44,1.19,2025-04-15,2144,Aqua,MODIS,100,6.1NRT,265.19,0,N
53.4574,59.04704,309.7,1,1,2025-04-15,2324,Aqua,MODIS,78,6.1NRT,276.74,14.44,N
53.45952,59.03255,321.8,1,1,2025-04-15,2324,Aqua,MODIS,100,6.1NRT,276.7,24.94,N
56.85815,59.8969,311.74,1.02,1.01,2025-04-15,2324,Aqua,MODIS,83,6.1NRT,273.22,16.41,N
53.9887,38.65667,302.89,1.12,1.05,2025-04-16,0102,Aqua,MODIS,52,6.1NRT,273.22,12.38,N
53.99164,38.64055,302.51,1.12,1.05,2025-04-16,0102,Aqua,MODIS,50,6.1NRT,272.48,12.07,N
54.17356,37.72347,319.11,1.06,1.03,2025-04-16,0102,Aqua,MODIS,98,6.1NRT,273.68,24.03,N
54.13616,37.55505,301.88,1.05,1.02,2025-04-16,0102,Aqua,MODIS,45,6.1NRT,273.99,10.33,N
51.13715,37.93814,302.83,1.19,1.08,2025-04-16,0105,Aqua,MODIS,52,6.1NRT,274.58,13.19,N
49.57405,129.35577,317.97,1.31,1.13,2025-04-16,0107,Terra,MODIS,78,6.1NRT,281.88,25.97,D
49.5758,129.33821,345.3,1.31,1.13,2025-04-16,0107,Terra,MODIS,94,6.1NRT,283.86,81.16,D
50.36407,127.56055,316.31,1.61,1.25,2025-04-16,0107,Terra,MODIS,77,6.1NRT,283.37,31,D
50.75443,118.83189,303.2,4.57,1.96,2025-04-16,0107,Terra,MODIS,55,6.1NRT,284.43,50.26,D
50.75629,118.83704,306.47,4.57,1.96,2025-04-16,0107,Terra,MODIS,64,6.1NRT,284.36,62.27,D
51.40594,119.31756,302.45,4.34,1.92,2025-04-16,0107,Terra,MODIS,33,6.1NRT,274.66,53.05,D
51.42297,119.31851,316.17,4.34,1.92,2025-04-16,0107,Terra,MODIS,76,6.1NRT,277.56,135.87,D
51.4236,119.25797,301.72,4.38,1.93,2025-04-16,0107,Terra,MODIS,36,6.1NRT,279.11,51.2,D
51.40897,119.32767,306.84,4.34,1.92,2025-04-16,0107,Terra,MODIS,61,6.1NRT,274.99,76.92,D
50.98018,129.20856,301.32,1.38,1.16,2025-04-16,0107,Terra,MODIS,44,6.1NRT,282.6,9.03,D
51.42601,119.32768,308.11,4.34,1.92,2025-04-16,0107,Terra,MODIS,59,6.1NRT,277.11,80.55,D
51.40931,119.26604,305.7,4.38,1.93,2025-04-16,0107,Terra,MODIS,53,6.1NRT,278.26,69.92,D
48.92212,130.66692,312.98,1.15,1.07,2025-04-16,0107,Terra,MODIS,73,6.1NRT,283.8,15.94,D
48.92662,130.67476,304.19,1.15,1.07,2025-04-16,0107,Terra,MODIS,46,6.1NRT,283.39,7.41,D
50.98381,129.17023,301.78,1.39,1.17,2025-04-16,0107,Terra,MODIS,49,6.1NRT,283.91,8.88,D
48.92833,130.65952,307.16,1.15,1.07,2025-04-16,0107,Terra,MODIS,63,6.1NRT,283.95,9.73,D
53.43044,126.87041,301.29,1.9,1.35,2025-04-16,0107,Terra,MODIS,46,6.1NRT,279.37,18.01,D
44.75982,131.97452,327.72,1,1,2025-04-16,0109,Terra,MODIS,85,6.1NRT,287.49,26.78,D
44.76152,131.96223,300.23,1,1,2025-04-16,0109,Terra,MODIS,31,6.1NRT,287.89,3.74,D
51.07185,119.03352,312.31,1.85,1.33,2025-04-16,0245,Terra,MODIS,72,6.1NRT,290.79,25.09,D
51.54551,116.76656,335.46,1.42,1.18,2025-04-16,0245,Terra,MODIS,90,6.1NRT,293.1,54.94,D
51.54166,116.78558,324.33,1.42,1.18,2025-04-16,0245,Terra,MODIS,74,6.1NRT,290.19,32.35,D
51.53576,116.77677,328.13,1.42,1.18,2025-04-16,0245,Terra,MODIS,72,6.1NRT,291.78,38.2,D
51.81012,114.90281,324.42,1.19,1.09,2025-04-16,0245,Terra,MODIS,82,6.1NRT,287.4,24.75,D
51.80701,114.91969,336.02,1.2,1.09,2025-04-16,0245,Terra,MODIS,90,6.1NRT,287.88,44.33,D
51.79777,114.91525,325.69,1.2,1.09,2025-04-16,0245,Terra,MODIS,70,6.1NRT,288.09,25.42,D
51.79507,114.90706,312.49,1.2,1.09,2025-04-16,0245,Terra,MODIS,35,6.1NRT,287.58,11.64,D
51.77672,114.95288,310.12,1.2,1.09,2025-04-16,0245,Terra,MODIS,33,6.1NRT,286.2,10.22,D
51.49263,116.45734,394.21,1.39,1.17,2025-04-16,0245,Terra,MODIS,100,6.1NRT,299.68,351.01,D
51.48902,116.47573,387.34,1.39,1.17,2025-04-16,0245,Terra,MODIS,100,6.1NRT,296.02,295.75,D
51.77358,114.9147,335.66,1.2,1.09,2025-04-16,0245,Terra,MODIS,90,6.1NRT,287.86,43.7,D
51.77057,114.93127,337.95,1.2,1.09,2025-04-16,0245,Terra,MODIS,91,6.1NRT,285.33,48.91,D
51.76752,114.94807,311.75,1.2,1.09,2025-04-16,0245,Terra,MODIS,36,6.1NRT,283.48,11.79,D
51.48642,116.43386,309.59,1.38,1.16,2025-04-16,0245,Terra,MODIS,69,6.1NRT,288.8,10.81,D
51.47926,116.47021,358.25,1.39,1.17,2025-04-16,0245,Terra,MODIS,99,6.1NRT,292.76,127.48,D
51.43718,116.57296,305.61,1.4,1.17,2025-04-16,0245,Terra,MODIS,44,6.1NRT,284.95,9.03,D
51.33348,117.03246,332.22,1.48,1.2,2025-04-16,0245,Terra,MODIS,88,6.1NRT,289.66,50.41,D
51.32952,117.05177,332.22,1.48,1.2,2025-04-16,0245,Terra,MODIS,88,6.1NRT,289.22,51.19,D
51.31944,117.04631,323.78,1.48,1.2,2025-04-16,0245,Terra,MODIS,83,6.1NRT,290.02,33.07,D
51.41667,116.45753,324.63,1.39,1.17,2025-04-16,0245,Terra,MODIS,26,6.1NRT,285.04,29.14,D
51.41301,116.47584,313.44,1.39,1.17,2025-04-16,0245,Terra,MODIS,33,6.1NRT,281.41,15.46,D
51.40674,116.45289,365.62,1.39,1.17,2025-04-16,0245,Terra,MODIS,100,6.1NRT,288.36,156.89,D
51.40321,116.47047,334.48,1.39,1.17,2025-04-16,0245,Terra,MODIS,70,6.1NRT,282.87,50.4,D
51.40968,116.44931,350.59,1.39,1.17,2025-04-16,0245,Terra,MODIS,95,6.1NRT,289.29,94.89,D
51.40623,116.46684,346.9,1.39,1.17,2025-04-16,0245,Terra,MODIS,95,6.1NRT,284.67,86.29,D
51.41172,116.32852,306.12,1.37,1.16,2025-04-16,0245,Terra,MODIS,39,6.1NRT,292.07,6.96,D
51.40815,116.34676,317.25,1.38,1.16,2025-04-16,0245,Terra,MODIS,76,6.1NRT,292.14,19.48,D
50.77302,118.81362,315.56,1.85,1.33,2025-04-16,0245,Terra,MODIS,76,6.1NRT,295.5,25.94,D
50.76744,118.83866,313.84,1.85,1.33,2025-04-16,0245,Terra,MODIS,74,6.1NRT,293.14,22.42,D
51.9581,108.15164,302.76,1.07,1.03,2025-04-16,0245,Terra,MODIS,47,6.1NRT,286.77,4.94,D
50.18801,118.52763,313.91,1.86,1.33,2025-04-16,0245,Terra,MODIS,73,6.1NRT,288.67,25.21,D
50.1714,118.54613,316.87,1.87,1.34,2025-04-16,0245,Terra,MODIS,77,6.1NRT,290.66,31.79,D
50.14426,118.23444,330.88,1.81,1.32,2025-04-16,0245,Terra,MODIS,87,6.1NRT,290.33,69.02,D
50.13917,118.25764,314.93,1.81,1.32,2025-04-16,0245,Terra,MODIS,75,6.1NRT,289.68,28.32,D
51.48283,116.45211,384.78,1.39,1.17,2025-04-16,0245,Terra,MODIS,100,6.1NRT,295.63,276.61,D
53.16568,117.91111,317.18,1.44,1.19,2025-04-16,0245,Terra,MODIS,77,6.1NRT,286.9,24.67,D
53.16135,117.93229,324.63,1.45,1.19,2025-04-16,0245,Terra,MODIS,83,6.1NRT,286.71,37.57,D
53.16228,117.81917,318.42,1.43,1.18,2025-04-16,0245,Terra,MODIS,69,6.1NRT,287.45,23.47,D
53.17682,117.69392,312.28,1.41,1.18,2025-04-16,0245,Terra,MODIS,50,6.1NRT,285.58,17.86,D
53.04091,118.10592,300.63,1.48,1.2,2025-04-16,0245,Terra,MODIS,26,6.1NRT,288.55,5.22,D
53.13963,117.08559,313.29,1.34,1.15,2025-04-16,0245,Terra,MODIS,73,6.1NRT,289.22,17.77,D
52.89392,118.13296,301.19,1.5,1.21,2025-04-16,0245,Terra,MODIS,21,6.1NRT,288.51,6.21,D
52.7579,118.59508,302.73,1.58,1.24,2025-04-16,0245,Terra,MODIS,53,6.1NRT,286.38,10.77,D
52.63231,118.78841,306.12,1.62,1.25,2025-04-16,0245,Terra,MODIS,63,6.1NRT,288.6,14.75,D
52.95952,116.70314,306.5,1.31,1.14,2025-04-16,0245,Terra,MODIS,64,6.1NRT,287.53,10.31,D
52.88488,116.70599,325.46,1.31,1.14,2025-04-16,0245,Terra,MODIS,75,6.1NRT,291.91,29.97,D
52.88575,116.70066,318.08,1.31,1.14,2025-04-16,0245,Terra,MODIS,61,6.1NRT,292.08,19.48,D
52.88221,116.71915,313.4,1.32,1.14,2025-04-16,0245,Terra,MODIS,39,6.1NRT,289.5,14.12,D
52.86237,116.76691,300.92,1.32,1.14,2025-04-16,0245,Terra,MODIS,27,6.1NRT,286.46,5.22,D
52.87362,116.65381,348.24,1.31,1.14,2025-04-16,0245,Terra,MODIS,95,6.1NRT,294.19,81.17,D
52.86412,116.64824,319.81,1.31,1.14,2025-04-16,0245,Terra,MODIS,79,6.1NRT,289.62,20.7,D
52.84351,116.53674,362.26,1.3,1.13,2025-04-16,0245,Terra,MODIS,100,6.1NRT,291.86,132.08,D
52.83989,116.55541,321.95,1.3,1.13,2025-04-16,0245,Terra,MODIS,81,6.1NRT,290.92,24.67,D
52.83391,116.53197,345.65,1.3,1.13,2025-04-16,0245,Terra,MODIS,94,6.1NRT,291.36,73.9,D
52.83028,116.55064,318.56,1.3,1.13,2025-04-16,0245,Terra,MODIS,76,6.1NRT,292.75,18.72,D
52.48758,118.18088,307.24,1.54,1.22,2025-04-16,0245,Terra,MODIS,59,6.1NRT,288.84,13.07,D
52.83601,116.40741,310.29,1.29,1.13,2025-04-16,0245,Terra,MODIS,61,6.1NRT,283.77,13.87,D
52.83251,116.42584,346.33,1.29,1.13,2025-04-16,0245,Terra,MODIS,94,6.1NRT,291.06,79.66,D
52.48495,118.17319,311.92,1.54,1.22,2025-04-16,0245,Terra,MODIS,72,6.1NRT,289.43,19.97,D
52.21825,119.19788,314.81,1.74,1.29,2025-04-16,0245,Terra,MODIS,75,6.1NRT,285.63,31.6,D
52.5549,117.50537,310.86,1.44,1.19,2025-04-16,0245,Terra,MODIS,71,6.1NRT,290.5,14.85,D
52.54698,117.43587,311.71,1.43,1.18,2025-04-16,0245,Terra,MODIS,21,6.1NRT,288.5,14.03,D
52.5413,117.42712,313.1,1.43,1.18,2025-04-16,0245,Terra,MODIS,59,6.1NRT,289.51,16.05,D
53.09562,114.22377,365.26,1.09,1.04,2025-04-16,0245,Terra,MODIS,95,6.1NRT,270.61,0,D
53.09302,114.23897,343.34,1.09,1.04,2025-04-16,0245,Terra,MODIS,80,6.1NRT,270.68,58.36,D
53.0904,114.25426,319.46,1.09,1.04,2025-04-16,0245,Terra,MODIS,23,6.1NRT,269.81,21.02,D
52.63722,116.61539,326.96,1.32,1.14,2025-04-16,0245,Terra,MODIS,85,6.1NRT,288.51,38.41,D
52.63361,116.63383,306.04,1.32,1.14,2025-04-16,0245,Terra,MODIS,63,6.1NRT,287.13,10.48,D
53.57985,109.82372,309.7,1.03,1.01,2025-04-16,0245,Terra,MODIS,69,6.1NRT,284.6,10.17,D
52.03418,118.03374,300.19,1.57,1.23,2025-04-16,0245,Terra,MODIS,18,6.1NRT,284.9,7.33,D
52.04932,117.43948,300.6,1.47,1.2,2025-04-16,0245,Terra,MODIS,38,6.1NRT,288.02,7.27,D
51.83139,118.3736,309.17,1.64,1.26,2025-04-16,0245,Terra,MODIS,68,6.1NRT,285.25,17.41,D
51.8023,118.50905,307.89,1.67,1.27,2025-04-16,0245,Terra,MODIS,63,6.1NRT,285.58,16.14,D
51.73603,118.31468,302.62,1.64,1.26,2025-04-16,0245,Terra,MODIS,45,6.1NRT,287.36,8.49,D
52.21936,115.58569,311.35,1.24,1.11,2025-04-16,0245,Terra,MODIS,37,6.1NRT,275.41,14.36,D
51.66769,118.29602,302.12,1.65,1.26,2025-04-16,0245,Terra,MODIS,38,6.1NRT,287.67,6.56,D
51.43158,119.31797,323.17,1.86,1.33,2025-04-16,0245,Terra,MODIS,46,6.1NRT,288.79,45.96,D
51.4204,119.31184,327.22,1.86,1.33,2025-04-16,0245,Terra,MODIS,63,6.1NRT,289.44,55.62,D
51.31353,119.35688,323.35,1.89,1.34,2025-04-16,0245,Terra,MODIS,54,6.1NRT,292.08,43.83,D
51.30768,119.38271,336.49,1.89,1.34,2025-04-16,0245,Terra,MODIS,90,6.1NRT,293.48,87.01,D
51.29649,119.37621,324.72,1.89,1.34,2025-04-16,0245,Terra,MODIS,70,6.1NRT,292.98,48.12,D
51.24622,119.22765,305.1,1.87,1.34,2025-04-16,0245,Terra,MODIS,59,6.1NRT,289.76,12.54,D
51.2406,119.25253,308.06,1.87,1.34,2025-04-16,0245,Terra,MODIS,56,6.1NRT,288.64,15.83,D
51.20699,119.28949,313.16,1.89,1.34,2025-04-16,0245,Terra,MODIS,70,6.1NRT,290.95,23.83,D
51.12525,119.64544,312.93,1.97,1.37,2025-04-16,0245,Terra,MODIS,73,6.1NRT,289.05,24.58,D
51.11919,119.67162,319.28,1.98,1.37,2025-04-16,0245,Terra,MODIS,79,6.1NRT,291.23,40.46,D
51.20083,119.28017,314.91,1.89,1.34,2025-04-16,0245,Terra,MODIS,66,6.1NRT,291.8,26.69,D
51.19519,119.3055,311.22,1.89,1.34,2025-04-16,0245,Terra,MODIS,35,6.1NRT,294.84,19.02,D
51.11464,119.66388,318.12,1.98,1.37,2025-04-16,0245,Terra,MODIS,66,6.1NRT,292.17,33.21,D
51.38951,118.24837,307.54,1.67,1.27,2025-04-16,0245,Terra,MODIS,57,6.1NRT,287.85,16.75,D
51.385,118.2694,302.76,1.67,1.27,2025-04-16,0245,Terra,MODIS,20,6.1NRT,283.91,12.4,D
51.31385,118.09824,302.86,1.65,1.26,2025-04-16,0245,Terra,MODIS,49,6.1NRT,281.77,13.18,D
51.30891,118.12135,305.81,1.65,1.26,2025-04-16,0245,Terra,MODIS,56,6.1NRT,286.97,16.03,D
54.26601,86.17921,311.42,1.01,1,2025-04-16,0421,Terra,MODIS,62,6.1NRT,288.82,10.69,D
54.56912,83.28451,300.75,1.15,1.07,2025-04-16,0421,Terra,MODIS,41,6.1NRT,283.79,5.79,D
54.11872,86.50532,300.4,1,1,2025-04-16,0421,Terra,MODIS,33,6.1NRT,286.75,3.81,D
55.46814,77.37741,307.94,2.04,1.39,2025-04-16,0421,Terra,MODIS,66,6.1NRT,283.58,24.92,D
54.26804,86.16433,303.57,1.01,1,2025-04-16,0421,Terra,MODIS,32,6.1NRT,287.41,4.96,D
54.2895,86.14127,305.95,1.01,1,2025-04-16,0421,Terra,MODIS,0,6.1NRT,289.11,5.96,D
50.80121,90.58659,310.59,1.29,1.13,2025-04-16,0423,Terra,MODIS,41,6.1NRT,285.72,14.74,D
52.04333,81.34279,305.02,1.24,1.11,2025-04-16,0423,Terra,MODIS,55,6.1NRT,291.86,4.95,D
51.84214,82.06562,306.51,1.17,1.08,2025-04-16,0423,Terra,MODIS,64,6.1NRT,291.32,6.8,D
51.30363,81.94736,309.14,1.16,1.07,2025-04-16,0423,Terra,MODIS,68,6.1NRT,289.24,9.97,D
51.30182,81.96364,306.92,1.16,1.07,2025-04-16,0423,Terra,MODIS,64,6.1NRT,289.05,8.32,D
51.48664,81.4084,303.08,1.22,1.1,2025-04-16,0423,Terra,MODIS,55,6.1NRT,290.24,4.56,D
52.85084,83.54306,303.02,1.09,1.04,2025-04-16,0423,Terra,MODIS,42,6.1NRT,286.85,4.87,D
52.8399,83.55584,303.54,1.09,1.04,2025-04-16,0423,Terra,MODIS,48,6.1NRT,286.78,5.78,D
52.33442,85.60197,321.35,1,1,2025-04-16,0423,Terra,MODIS,81,6.1NRT,294.59,15.97,D
52.41728,82.84639,317.01,1.12,1.06,2025-04-16,0423,Terra,MODIS,77,6.1NRT,287.23,17.73,D
52.23748,84.09818,303.81,1.05,1.02,2025-04-16,0423,Terra,MODIS,56,6.1NRT,290.09,4.82,D
42.94207,131.29437,332.38,1.24,1.11,2025-04-16,0536,Aqua,MODIS,88,6.1NRT,297.06,37.94,D
42.93956,131.285,320.77,1.24,1.11,2025-04-16,0536,Aqua,MODIS,80,6.1NRT,296.33,20.13,D
42.94129,131.30009,332.62,1.24,1.11,2025-04-16,0536,Aqua,MODIS,88,6.1NRT,296.55,39.11,D
43.0842,133.15633,320.96,1.54,1.22,2025-04-16,0536,Aqua,MODIS,80,6.1NRT,292.67,30.7,D
43.086,133.17522,305.74,1.55,1.23,2025-04-16,0536,Aqua,MODIS,62,6.1NRT,292.47,8.07,D
49.40417,130.14725,352.53,1.34,1.15,2025-04-16,0538,Aqua,MODIS,97,6.1NRT,291.31,102.99,D
48.92532,130.66492,341.69,1.39,1.17,2025-04-16,0538,Aqua,MODIS,92,6.1NRT,287.56,72.18,D
48.9271,130.68341,330.35,1.39,1.17,2025-04-16,0538,Aqua,MODIS,87,6.1NRT,284.66,45.39,D
48.9289,130.70197,313.08,1.4,1.17,2025-04-16,0538,Aqua,MODIS,66,6.1NRT,285.9,17.4,D
44.7477,131.93498,312.86,1.4,1.17,2025-04-16,0538,Aqua,MODIS,34,6.1NRT,290.94,14.45,D
44.73872,131.92632,315.39,1.4,1.17,2025-04-16,0538,Aqua,MODIS,76,6.1NRT,290.46,19.12,D
44.74052,131.94377,320.41,1.4,1.17,2025-04-16,0538,Aqua,MODIS,80,6.1NRT,290.62,26.66,D
44.65117,132.16356,304.88,1.44,1.19,2025-04-16,0538,Aqua,MODIS,60,6.1NRT,287.29,10.75,D
44.55021,132.77248,314.33,1.54,1.22,2025-04-16,0538,Aqua,MODIS,75,6.1NRT,290.82,21.22,D
44.55384,132.81018,309.16,1.55,1.23,2025-04-16,0538,Aqua,MODIS,65,6.1NRT,289.51,13.34,D
44.48031,132.28151,300.6,1.45,1.19,2025-04-16,0538,Aqua,MODIS,39,6.1NRT,287.76,5.24,D
44.364,132.04292,303.84,1.4,1.17,2025-04-16,0538,Aqua,MODIS,57,6.1NRT,289.41,7.29,D
43.97881,132.0571,314.16,1.39,1.17,2025-04-16,0538,Aqua,MODIS,41,6.1NRT,284.18,19.26,D
43.59385,131.87068,310.19,1.35,1.15,2025-04-16,0538,Aqua,MODIS,70,6.1NRT,291.64,12,D
43.59556,131.88701,379.03,1.35,1.15,2025-04-16,0538,Aqua,MODIS,100,6.1NRT,295.1,230.19,D
44.00806,132.13797,301.31,1.4,1.17,2025-04-16,0538,Aqua,MODIS,40,6.1NRT,288.76,5.05,D
50.41381,127.55346,309.24,1.11,1.05,2025-04-16,0538,Aqua,MODIS,59,6.1NRT,290.83,9.05,D
50.4156,127.5685,305.49,1.11,1.05,2025-04-16,0538,Aqua,MODIS,46,6.1NRT,291.09,6.28,D
50.4301,127.69083,303.77,1.12,1.06,2025-04-16,0538,Aqua,MODIS,46,6.1NRT,286.72,6.26,D
50.40867,127.56054,393.92,1.11,1.05,2025-04-16,0538,Aqua,MODIS,100,6.1NRT,299.05,252.38,D
50.41051,127.57563,351.11,1.11,1.05,2025-04-16,0538,Aqua,MODIS,96,6.1NRT,294.06,72.52,D
